,Traits,Image Name,cream,dark,lavender,olive,red,yellow
1871,[],2294322.jpeg,0,0,0,0,0,1
1872,[],2294308.jpeg,0,0,0,0,0,1
1873,"['extreme harlequin', 'fringing', 'kneecaps', 'extreme harlequin', 'fringing', 'kneecaps']",2294287.jpeg,0,0,0,0,1,1
1874,['snowflake'],2294266.jpeg,0,0,0,0,0,1
1875,['extreme harlequin'],2245120.jpeg,0,0,0,0,1,0
1876,"['extreme harlequin', 'drippy']",2188661.jpeg,1,0,0,0,0,0
1877,[],2294187.jpeg,0,0,0,0,0,1
1878,[],2294177.jpeg,0,0,0,0,0,1
1879,"['extreme harlequin', 'solid back']",2294170.jpeg,0,0,0,0,1,0
1880,['tri-color'],2294151.jpeg,0,0,0,0,0,1
1881,"['dalmatian', 'super dalmatian', 'ink spot']",2491938.jpeg,0,0,0,0,0,1
1882,['tri-color'],2294127.jpeg,0,0,0,0,0,1
1883,"['extreme harlequin', 'fringing', 'kneecaps']",2294116.jpeg,1,0,0,0,0,0
1884,"['dalmatian', 'red spot']",762660.jpeg,0,0,0,0,1,0
1885,['extreme harlequin'],2669246.jpeg,1,0,0,0,0,0
1886,"['harlequin', 'fringing', 'kneecaps']",2293996.jpeg,0,0,0,0,0,1
1887,"['extreme harlequin', 'reverse pinstripe', 'snowflake', 'fringing', 'kneecaps']",2293967.jpeg,1,0,0,0,0,0
1888,"['harlequin', 'fringing', 'kneecaps', 'tri-color']",2293908.jpeg,0,0,0,0,0,1
1889,['extreme harlequin'],2293839.jpeg,1,0,0,0,0,0
1890,[],2293569.jpeg,0,0,0,0,0,1
1891,"['dalmatian', 'pinstripe', 'ink spot', 'phantom']",2583065.jpeg,0,0,0,0,1,0
1892,['portholes'],2583055.jpeg,0,0,0,0,1,0
1893,"['drippy', 'drippy']",2356518.jpeg,1,0,1,0,0,0
1894,['tri-color'],2357889.jpeg,0,0,1,0,0,0
1895,['dalmatian'],2669117.jpeg,0,0,0,0,1,0
1896,"['brindle', 'tiger', 'furred', 'phantom']",2010870.jpeg,0,0,0,0,1,0
1897,['extreme harlequin'],2244708.jpeg,0,0,1,0,0,0
1898,[],2512403.jpeg,0,0,1,0,0,0
1899,"['extreme harlequin', 'tri-color']",2606248.jpeg,0,0,0,0,1,0
1900,"['dalmatian', 'harlequin']",2582848.jpeg,0,1,0,0,0,0
1901,"['extreme harlequin', 'tri-color']",2293514.jpeg,0,0,0,0,0,1
1902,['extreme harlequin'],2293511.jpeg,0,0,0,0,0,1
1903,"['extreme harlequin', 'tri-color']",2293508.jpeg,0,0,0,0,0,1
1904,"['extreme harlequin', 'tri-color', 'extreme harlequin', 'tri-color']",2293505.jpeg,1,0,0,0,0,1
1905,"['extreme harlequin', 'tangerine', 'white wall', 'soft scale', 'empty back', 'super stripe']",2512259.jpeg,0,0,1,0,0,0
1906,[],2293497.jpeg,0,0,0,0,0,1
1907,"['extreme harlequin', 'tri-color']",2293492.jpeg,0,0,0,0,0,1
1908,['extreme harlequin'],2293463.jpeg,0,0,0,0,0,1
1909,[],2293459.jpeg,1,0,0,0,0,0
1910,"['fringing', 'kneecaps', 'phantom']",2293456.jpeg,0,1,0,0,0,0
1911,"['extreme harlequin', 'fringing', 'kneecaps']",2293452.jpeg,0,0,0,0,0,1
1912,"['extreme harlequin', 'fringing', 'kneecaps']",2293447.jpeg,1,0,0,0,0,0
1913,"['fringing', 'kneecaps']",2293440.jpeg,1,0,0,0,0,0
1914,"['portholes', 'fringing', 'phantom']",2293436.jpeg,0,1,0,0,0,0
1915,"['extreme harlequin', 'fringing']",2293432.jpeg,1,0,0,0,0,0
1916,['extreme harlequin'],2293405.jpeg,1,0,0,0,0,0
1917,['extreme harlequin'],2293403.jpeg,0,0,0,0,0,1
1918,"['extreme harlequin', 'fringing', 'tri-color', 'extreme harlequin', 'fringing', 'tri-color']",2293399.jpeg,1,0,0,0,0,1
1919,"['extreme harlequin', 'fringing', 'tri-color']",2293394.jpeg,0,0,0,0,0,1
1920,"['fringing', 'kneecaps', 'tri-color']",2293344.jpeg,0,0,0,0,0,1
1921,['extreme harlequin'],2293334.jpeg,0,0,0,0,0,1
1922,"['harlequin', 'pinstripe']",2315733.jpeg,1,0,0,0,0,0
1923,"['het phantom', 'pinstripe', 'quad-stripe', 'pos red']",2548540.jpeg,0,0,0,0,1,0
1924,['tiger'],2548255.jpeg,0,1,0,0,0,0
1925,"['lilly white', 'cappuccino']",2548063.jpeg,0,0,0,0,1,0
1926,['harlequin'],2534756.jpeg,0,1,0,0,0,0
1927,['partial pinstripe'],2534750.jpeg,0,1,0,0,0,0
1928,"['harlequin', 'pinstripe', 'harlequin', 'pinstripe']",2394161.jpeg,1,0,0,0,1,0
1929,['harlequin'],2667672.jpeg,0,0,0,0,1,0
1930,['lilly white'],2605415.jpeg,0,0,0,0,1,0
1931,"['harlequin', 'pinstripe', 'tri-color', 'harlequin', 'pinstripe', 'tri-color']",2421954.jpeg,0,1,0,0,0,1
1932,"['portholes', 'phantom']",2421919.jpeg,0,1,0,0,0,0
1933,"['dalmatian', 'super dalmatian', 'ink spot']",2511485.jpeg,0,0,0,0,0,1
1934,"['soft scale', 'empty back', 'phantom']",2667585.jpeg,0,0,0,0,1,0
1935,['pinstripe'],1985891.jpeg,0,0,0,0,0,1
1936,"['extreme harlequin', 'harlequin', 'snowflake', 'drippy']",2234097.jpeg,0,1,0,0,0,0
1937,"['extreme harlequin', 'harlequin', 'pinstripe', 'snowflake', 'portholes', 'drippy', 'extreme harlequin', 'harlequin', 'pinstripe', 'snowflake', 'portholes', 'drippy']",2244299.jpeg,1,0,0,0,1,0
1938,"['extreme harlequin', 'harlequin', 'pinstripe', 'snowflake', 'portholes', 'tangerine', 'drippy', 'extreme harlequin', 'harlequin', 'pinstripe', 'snowflake', 'portholes', 'tangerine', 'drippy']",2244304.jpeg,1,0,0,0,1,0
1939,"['pos red', 'drippy', 'lilly white']",2490821.jpeg,0,0,0,0,1,0
1940,"['harlequin', 'pos red', 'pos lavender', 'drippy', 'harlequin', 'pos red', 'pos lavender', 'drippy']",2490774.jpeg,0,0,1,0,1,0
1941,"['portholes', 'pos red', 'bi-color']",2490755.jpeg,0,0,0,0,1,0
1942,"['extreme harlequin', 'drippy']",2315530.jpeg,0,1,0,0,0,0
1943,"['dalmatian', 'dalmatian']",2667435.jpeg,0,0,0,0,1,1
1944,['pinstripe'],2667427.jpeg,1,0,0,0,0,0
1945,"['harlequin', 'partial pinstripe', 'pinstripe', 'tri-color']",1300621.jpeg,0,1,0,0,0,0
1946,['harlequin'],2667235.jpeg,0,1,0,0,0,0
1947,"['harlequin', 'pinstripe', 'quad-stripe', 'portholes', 'fringing', 'kneecaps', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2666792.jpeg,0,0,0,0,1,0
1948,"['harlequin', 'pinstripe', 'quad-stripe', 'portholes', 'fringing', 'kneecaps', 'tri-color', 'soft scale', 'empty back', 'white tip']",2666817.jpeg,0,0,0,0,1,0
1949,"['pinstripe', 'quad-stripe', 'portholes', 'fringing', 'kneecaps', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2666846.jpeg,0,0,0,0,1,0
1950,"['harlequin', 'pinstripe', 'quad-stripe', 'portholes', 'fringing', 'kneecaps', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2666884.jpeg,0,0,0,0,1,0
1951,"['harlequin', 'pinstripe', 'quad-stripe', 'portholes', 'fringing', 'kneecaps', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2666870.jpeg,0,0,0,0,1,0
1952,"['harlequin', 'pinstripe', 'quad-stripe', 'portholes', 'fringing', 'kneecaps', 'tri-color', 'drippy', 'soft scale', 'empty back', 'white tip']",2666901.jpeg,0,0,0,0,1,0
1953,[],2554228.jpeg,0,0,0,0,1,0
1954,['brindle'],2605055.jpeg,0,0,0,0,1,0
1955,['quad-stripe'],2605044.jpeg,0,1,0,0,0,0
1956,"['dalmatian', 'pinstripe']",2604989.jpeg,0,1,0,0,0,0
1957,['tri-color'],2315341.jpeg,0,1,0,0,0,0
1958,"['harlequin', 'portholes', 'tangerine']",2421510.jpeg,0,0,0,0,1,0
1959,"['pinstripe', 'white out']",2626455.jpeg,0,0,1,0,0,0
1960,['crowned'],2421474.jpeg,0,0,1,0,0,0
1961,['lilly white'],2604779.jpeg,0,0,0,0,1,0
1962,['extreme harlequin'],2566733.jpeg,0,0,0,0,1,0
1963,[],2243761.jpeg,0,0,0,0,1,0
1964,"['pinstripe', 'quad-stripe', 'fringing', 'kneecaps', 'tri-color', 'soft scale', 'empty back', 'white tip', 'pinstripe', 'quad-stripe', 'fringing', 'kneecaps', 'tri-color', 'soft scale', 'empty back', 'white tip']",2666907.jpeg,0,1,0,0,1,0
1965,"['dalmatian', 'pinstripe', 'tiger', 'phantom']",2350951.jpeg,0,0,0,0,0,1
1966,"['snowflake', 'tri-color']",2243710.jpeg,0,0,1,0,0,0
1967,[],2666858.jpeg,0,0,0,0,0,1
1968,['pinstripe'],2666814.jpeg,0,0,0,0,0,1
1969,"['harlequin', 'snowflake', 'fringing', 'kneecaps', 'harlequin', 'snowflake', 'fringing', 'kneecaps']",2292280.jpeg,1,0,0,0,1,0
1970,"['extreme harlequin', 'tri-color']",2292272.jpeg,0,0,0,0,0,1
1971,"['harlequin', 'harlequin']",2666610.jpeg,1,1,0,0,0,0
1972,['extreme harlequin'],2292259.jpeg,0,0,0,0,0,1
1973,"['extreme harlequin', 'fringing', 'kneecaps']",2292254.jpeg,1,0,0,0,0,0
1974,['harlequin'],2666564.jpeg,0,1,0,0,0,0
1975,"['extreme harlequin', 'harlequin', 'pinstripe', 'quad-stripe', 'pos black']",2604280.jpeg,0,1,0,0,0,0
1976,"['brindle', 'dalmatian', 'super dalmatian', 'pos super dalmatian', 'tiger', 'brindle', 'dalmatian', 'super dalmatian', 'pos super dalmatian', 'tiger']",2604267.jpeg,0,1,0,0,0,1
1977,"['extreme harlequin', 'partial pinstripe', 'pos partial pinstripe', 'pinstripe', 'quad-stripe', 'tri-color', 'drippy']",2604243.jpeg,0,1,0,0,0,0
1978,"['extreme harlequin', 'pos extreme harlequin', 'harlequin', 'pinstripe', 'pos dark', 'drippy']",2604235.jpeg,0,1,0,0,0,0
1979,"['extreme harlequin', 'pos extreme harlequin', 'harlequin', 'tri-color', 'drippy']",2604218.jpeg,0,1,0,0,0,0
1980,"['brindle', 'dalmatian']",2604188.jpeg,0,0,0,0,0,1
1981,"['dalmatian', 'red spot', 'portholes']",2666398.jpeg,0,0,0,0,1,0
1982,[],2666397.jpeg,0,0,0,0,0,1
1983,"['dalmatian', 'super dalmatian', 'pos super dalmatian', 'portholes', 'pos dark', 'phantom']",2604171.jpeg,0,1,0,0,0,0
1984,"['harlequin', 'pinstripe', 'tri-color', 'phantom']",2604160.jpeg,0,0,0,0,0,1
1985,[],2666359.jpeg,0,0,0,0,0,1
1986,"['extreme harlequin', 'tri-color']",2532929.jpeg,0,0,0,0,1,0
1987,"['pinstripe', 'snowflake', 'fringing', 'pinstripe', 'snowflake', 'fringing']",2292068.jpeg,1,0,0,0,1,0
1988,['tri-color'],2292063.jpeg,0,0,0,0,0,1
1989,"['extreme harlequin', 'tri-color']",2292048.jpeg,0,0,0,0,0,1
1990,"['extreme harlequin', 'fringing']",2292042.jpeg,1,0,0,0,0,0
1991,['fringing'],2292032.jpeg,0,0,0,0,0,1
1992,"['portholes', 'patternless']",2666287.jpeg,0,0,0,0,1,0
1993,['extreme harlequin'],2292027.jpeg,0,0,0,0,0,1
1994,['patternless'],2666263.jpeg,0,0,0,0,1,0
1995,['partial pinstripe'],2666233.jpeg,0,0,0,0,1,0
1996,"['extreme harlequin', 'fringing', 'kneecaps']",2291906.jpeg,1,0,0,0,0,0
1997,"['super dalmatian', 'oil spot', 'red spot']",1917762.jpeg,0,0,0,0,1,0
1998,"['extreme harlequin', 'fringing']",2291900.jpeg,1,0,0,0,0,0
1999,['extreme harlequin'],2291890.jpeg,0,0,0,0,0,1
2000,[],2666190.jpeg,0,0,0,0,1,0
2001,['extreme harlequin'],2291858.jpeg,0,0,0,0,0,1
2002,"['flame', 'pinstripe']",2233058.jpeg,0,0,0,0,1,0
2003,"['harlequin', 'pinstripe']",2233039.jpeg,0,0,0,0,1,0
2004,"['fringing', 'kneecaps', 'phantom']",2291854.jpeg,0,1,0,0,0,0
2005,"['extreme harlequin', 'fringing', 'kneecaps']",2291840.jpeg,1,0,0,0,0,0
2006,"['portholes', 'phantom']",2666090.jpeg,0,1,0,0,0,0
2007,"['extreme harlequin', 'fringing', 'kneecaps', 'tri-color']",2291832.jpeg,0,0,0,0,0,1
2008,['extreme harlequin'],2291826.jpeg,0,0,0,0,0,1
2009,"['extreme harlequin', 'pinstripe', 'fringing', 'kneecaps']",2291815.jpeg,1,0,0,0,0,0
2010,"['extreme harlequin', 'fringing']",2291802.jpeg,0,0,0,0,0,1
2011,['extreme harlequin'],2291794.jpeg,0,0,0,0,0,1
2012,"['extreme harlequin', 'tri-color']",2291787.jpeg,0,0,0,0,0,1
2013,['tri-color'],2291783.jpeg,0,0,0,0,0,1
2014,"['extreme harlequin', 'reverse pinstripe', 'fringing']",2291777.jpeg,1,0,0,0,0,0
2015,"['extreme harlequin', 'fringing']",2291762.jpeg,0,0,0,0,0,1
2016,"['super dalmatian', 'red spot', 'soft scale']",2603871.jpeg,0,0,0,0,1,0
2017,"['extreme harlequin', 'kneecaps']",2291754.jpeg,0,0,0,0,0,1
2018,"['extreme harlequin', 'snowflake', 'fringing', 'kneecaps']",1917588.jpeg,0,0,0,0,0,1
2019,"['extreme harlequin', 'fringing', 'kneecaps']",2291745.jpeg,0,0,0,0,0,1
2020,"['extreme harlequin', 'fringing', 'kneecaps', 'tri-color']",2291736.jpeg,0,0,0,0,0,1
2021,"['fringing', 'kneecaps', 'tri-color']",2291667.jpeg,0,0,0,0,0,1
2022,['extreme harlequin'],1917414.jpeg,0,0,0,0,0,1
2023,"['pinstripe', 'fringing', 'kneecaps']",2291662.jpeg,1,0,0,0,0,0
2024,['tri-color'],2665777.jpeg,0,0,1,0,0,0
2025,"['extreme harlequin', 'reverse pinstripe', 'fringing', 'kneecaps', 'tri-color']",2291656.jpeg,0,0,0,0,0,1
2026,"['extreme harlequin', 'tri-color']",2291619.jpeg,0,0,0,0,0,1
2027,"['harlequin', 'partial pinstripe', 'snowflake', 'drippy']",2610829.jpeg,0,0,0,0,1,0
2028,"['snowflake', 'white wall', 'drippy', 'lilly white']",2665672.jpeg,0,0,0,0,1,0
2029,['pinstripe'],2129905.jpeg,1,0,0,0,0,0
2030,"['flame', 'flame']",2140780.jpeg,0,1,1,0,0,0
2031,['extreme harlequin'],2565590.jpeg,0,1,0,0,0,0
2032,"['extreme harlequin', 'fringing', 'kneecaps', 'tri-color']",2129887.jpeg,0,0,0,0,0,1
2033,"['dalmatian', 'extreme harlequin', 'tri-color']",2349817.jpeg,0,1,0,0,0,0
2034,['extreme harlequin'],2129885.jpeg,0,0,0,0,0,1
2035,"['dalmatian', 'partial pinstripe', 'pos orange', 'dalmatian', 'partial pinstripe', 'pos orange']",2665465.jpeg,0,1,0,0,1,0
2036,"['dalmatian', 'phantom']",2585174.jpeg,0,0,0,0,0,1
2037,"['dalmatian', 'harlequin', 'partial pinstripe', 'dalmatian', 'harlequin', 'partial pinstripe']",1899604.jpeg,0,0,0,0,1,1
2038,['dalmatian'],2603316.jpeg,1,0,0,0,0,0
2039,['harlequin'],2436613.jpeg,0,0,0,0,0,1
2040,"['dalmatian', 'bi-color']",1963639.jpeg,0,0,0,0,1,0
2041,"['extreme harlequin', 'extreme harlequin']",1485375.jpeg,1,0,1,0,0,0
2042,[],2344381.jpeg,0,0,1,0,0,0
2043,"['dalmatian', 'tiger']",2436590.jpeg,0,0,0,0,0,1
2044,[],2322124.jpeg,1,0,0,0,1,0
2045,"['harlequin', 'pinstripe', 'harlequin', 'pinstripe', 'harlequin', 'pinstripe']",2593629.jpeg,1,0,1,0,0,1
2046,"['extreme harlequin', 'harlequin', 'drippy']",2593633.jpeg,1,0,0,0,0,0
2047,['flame'],2602852.jpeg,0,1,0,0,0,0
2048,"['extreme harlequin', 'harlequin', 'tri-color', 'drippy']",2597891.jpeg,0,0,1,0,0,0
2049,"['extreme harlequin', 'harlequin', 'extreme harlequin', 'harlequin', 'extreme harlequin', 'harlequin']",2590165.jpeg,1,1,1,0,0,0
2050,"['brindle', 'tiger', 'portholes', 'phantom', 'patternless']",1769254.jpeg,0,0,0,0,1,0
2051,"['brindle', 'dalmatian']",2349196.jpeg,0,0,0,0,1,0
2052,"['harlequin', 'pinstripe', 'quad-stripe', 'tangerine']",2602966.jpeg,0,1,0,0,0,0
2053,['bi-color'],2423246.jpeg,0,0,0,0,1,0
2054,['phantom'],2386771.jpeg,0,0,0,0,1,0
2055,"['harlequin', 'pinstripe']",2530899.jpeg,0,0,1,0,0,0
2056,"['harlequin', 'pinstripe', 'quad-stripe']",2530946.jpeg,0,0,1,0,0,0
2057,"['pinstripe', 'quad-stripe', 'crowned']",2530985.jpeg,0,1,0,0,0,0
2058,"['pinstripe', 'quad-stripe']",2525772.jpeg,0,1,0,0,0,0
2059,['phantom'],2407127.jpeg,0,0,0,0,1,0
2060,['pinstripe'],2530965.jpeg,0,1,0,0,0,0
2061,"['dalmatian', 'harlequin']",2525788.jpeg,0,0,0,0,1,0
2062,"['harlequin', 'partial pinstripe']",2488514.jpeg,0,0,0,0,1,0
2063,[],2665015.jpeg,0,0,0,0,1,0
2064,['quad-stripe'],2599151.jpeg,0,0,0,0,0,1
2065,['harlequin'],2599201.jpeg,0,0,0,1,0,0
2066,"['harlequin', 'portholes']",2599027.jpeg,0,0,0,1,0,0
2067,"['extreme harlequin', 'drippy']",2242268.jpeg,0,0,1,0,0,0
2068,"['brindle', 'dalmatian']",2602452.jpeg,0,0,0,0,0,1
2069,"['dalmatian', 'bi-color']",2602440.jpeg,0,0,0,0,1,0
2070,"['harlequin', 'harlequin']",2508515.jpeg,0,0,1,0,1,0
2071,['extreme harlequin'],2508500.jpeg,0,0,0,0,1,0
2072,"['pinstripe', 'white out']",2664591.jpeg,0,1,0,0,0,0
2073,"['dalmatian', 'extreme harlequin', 'harlequin', 'pinstripe', 'snowflake', 'dalmatian', 'extreme harlequin', 'harlequin', 'pinstripe', 'snowflake']",2308504.jpeg,1,0,1,0,0,0
2074,"['extreme harlequin', 'solid back', 'snowflake', 'fringing', 'kneecaps']",2129044.jpeg,0,0,0,0,0,1
2075,"['dalmatian', 'drippy']",2018831.jpeg,0,0,1,0,0,0
2076,['tri-color'],2664495.jpeg,0,0,0,0,1,0
2077,[],2129018.jpeg,1,0,0,0,0,0
2078,['phantom'],2129002.jpeg,0,1,0,0,0,0
2079,['tri-color'],2128996.jpeg,0,0,0,0,0,1
2080,"['extreme harlequin', 'fringing', 'kneecaps']",2128993.jpeg,0,0,0,0,0,1
2081,"['harlequin', 'tri-color', 'harlequin', 'tri-color']",2128984.jpeg,0,0,0,0,1,1
2082,['extreme harlequin'],2564155.jpeg,0,1,0,0,0,0
2083,"['white wall', 'tri-color']",2253122.jpeg,0,0,0,0,1,0
2084,['quad-stripe'],2020070.jpeg,0,1,0,0,0,0
2085,"['harlequin', 'harlequin']",2270424.jpeg,0,1,0,0,1,0
2086,[],2253093.jpeg,0,1,0,0,0,1
2087,[],2253100.jpeg,0,0,0,0,1,0
2088,"['flame', 'tri-color', 'flame', 'tri-color']",2170695.jpeg,0,1,0,0,0,1
2089,"['tri-color', 'tri-color']",2253136.jpeg,0,1,0,0,0,1
2090,"['tri-color', 'tri-color']",2270412.jpeg,0,1,0,0,0,1
2091,['tri-color'],2313905.jpeg,0,0,1,0,0,0
2092,"['extreme harlequin', 'tri-color']",2123967.jpeg,0,1,0,0,0,0
2093,"['harlequin', 'tri-color']",2487641.jpeg,0,1,0,0,0,0
2094,"['extreme harlequin', 'tri-color']",2128905.jpeg,0,0,0,0,0,1
2095,"['portholes', 'fringing', 'phantom', 'patternless']",2128901.jpeg,0,1,0,0,0,0
2096,"['extreme harlequin', 'snowflake', 'fringing', 'kneecaps']",2128890.jpeg,1,0,0,0,0,0
2097,"['harlequin', 'partial pinstripe', 'portholes', 'harlequin', 'partial pinstripe', 'portholes']",2602034.jpeg,1,0,0,0,1,0
2098,['extreme harlequin'],2123920.jpeg,0,0,1,0,0,0
2099,"['harlequin', 'partial pinstripe']",2487589.jpeg,0,0,0,0,1,0
2100,"['pos lavender', 'drippy', 'pos lavender', 'drippy']",2487517.jpeg,1,0,1,0,0,0
2101,['harlequin'],2664097.jpeg,0,0,0,0,1,0
2102,"['extreme harlequin', 'extreme harlequin']",2601921.jpeg,1,0,0,0,1,0
2103,"['portholes', 'bi-color', 'phantom']",2664054.jpeg,0,0,0,0,1,0
2104,"['harlequin', 'tri-color']",2601889.jpeg,1,0,0,0,0,0
2105,"['dalmatian', 'super dalmatian', 'oil spot', 'red spot']",2357312.jpeg,0,0,0,0,1,0
2106,"['dalmatian', 'pinstripe', 'quad-stripe', 'reverse pinstripe']",2074071.jpeg,0,0,0,0,0,1
2107,"['pinstripe', 'quad-stripe', 'reverse pinstripe']",2348404.jpeg,0,0,0,0,0,1
2108,"['pinstripe', 'pinstripe']",2601863.jpeg,1,0,0,0,1,0
2109,"['pinstripe', 'drippy']",2663944.jpeg,1,0,0,0,0,0
2110,"['pinstripe', 'phantom']",2359811.jpeg,0,1,0,0,0,0
2111,"['harlequin', 'harlequin']",2368891.jpeg,1,1,0,0,0,0
2112,"['extreme harlequin', 'harlequin', 'white out', 'white wall', 'tri-color']",2368843.jpeg,0,0,1,0,0,0
2113,"['white wall', 'tri-color', 'white wall', 'tri-color', 'white wall', 'tri-color']",2368885.jpeg,1,1,0,0,1,0
2114,"['extreme harlequin', 'harlequin', 'extreme harlequin', 'harlequin']",2368852.jpeg,0,1,1,0,0,0
2115,"['harlequin', 'white out', 'harlequin', 'white out', 'harlequin', 'white out']",2384023.jpeg,1,1,1,0,0,0
2116,"['tiger', 'tri-color', 'tiger', 'tri-color']",2359845.jpeg,0,1,0,0,1,0
2117,"['portholes', 'phantom']",2663847.jpeg,0,0,0,0,1,0
2118,[],2270451.jpeg,1,0,0,0,0,0
2119,['pinstripe'],2530537.jpeg,0,0,0,0,0,1
2120,['extreme harlequin'],2663776.jpeg,0,0,0,0,1,0
2121,['harlequin'],2663770.jpeg,0,1,0,0,0,0
2122,"['extreme harlequin', 'harlequin']",2241325.jpeg,0,1,0,0,0,0
2123,['flame'],2270397.jpeg,0,0,0,0,1,0
2124,"['extreme harlequin', 'harlequin', 'snowflake']",2663746.jpeg,0,1,0,0,0,0
2125,"['flame', 'harlequin']",2663736.jpeg,0,1,0,0,0,0
2126,['pinstripe'],1998285.jpeg,1,0,0,0,0,0
2127,"['harlequin', 'partial pinstripe']",2176335.jpeg,0,1,0,0,0,0
2128,"['pinstripe', 'phantom']",2176760.jpeg,0,0,0,0,1,0
2129,"['harlequin', 'partial pinstripe', 'harlequin', 'partial pinstripe']",2175937.jpeg,1,0,1,0,0,0
2130,[],2175959.jpeg,1,0,0,0,0,0
2131,[],2663729.jpeg,0,1,0,0,1,0
2132,"['harlequin', 'pinstripe']",1998273.jpeg,0,0,0,0,1,0
2133,"['harlequin', 'pinstripe']",2178835.jpeg,0,0,0,0,1,0
2134,"['harlequin', 'pinstripe', 'tri-color']",2178291.jpeg,0,1,0,0,0,0
2135,['pinstripe'],2178301.jpeg,0,1,0,0,0,0
2136,"['harlequin', 'harlequin']",2176662.jpeg,1,1,0,0,0,0
2137,['bi-color'],2178731.jpeg,0,0,0,0,1,0
2138,"['harlequin', 'partial pinstripe']",2178744.jpeg,0,0,0,0,1,0
2139,"['empty back', 'white tip', 'phantom', 'empty back', 'white tip', 'phantom', 'empty back', 'white tip', 'phantom']",2663680.jpeg,0,1,0,0,1,1
2140,"['dalmatian', 'phantom']",2270333.jpeg,0,0,0,0,1,0
2141,[],2547135.jpeg,0,0,0,0,0,1
2142,"['dalmatian', 'super dalmatian', 'ink spot', 'oil spot', 'red spot']",2663660.jpeg,0,0,0,0,1,0
2143,['harlequin'],2270321.jpeg,0,1,0,0,0,0
2144,"['tiger', 'phantom']",2601551.jpeg,0,1,0,0,0,0
2145,"['harlequin', 'pos red', 'tri-color', 'pos tri-color', 'pos drippy', 'drippy']",2487290.jpeg,0,0,0,0,1,0
2146,['flame'],2541283.jpeg,0,0,0,0,1,0
2147,"['tri-color', 'tri-color']",2541279.jpeg,0,1,0,0,1,0
2148,"['dalmatian', 'red spot']",2541363.jpeg,0,0,0,0,1,0
2149,"['dalmatian', 'harlequin', 'drippy']",2563341.jpeg,1,0,0,0,0,0
2150,"['dalmatian', 'super dalmatian', 'oil spot', 'red spot']",2663618.jpeg,0,0,0,0,1,0
2151,"['brindle', 'phantom']",2270295.jpeg,0,0,0,0,1,0
2152,"['extreme harlequin', 'harlequin', 'tri-color', 'extreme harlequin', 'harlequin', 'tri-color']",2601479.jpeg,0,1,0,0,1,0
2153,"['dalmatian', 'harlequin', 'drippy']",2563234.jpeg,1,0,0,0,0,0
2154,"['flame', 'pos flame', 'reverse pinstripe', 'phantom']",2270279.jpeg,0,0,0,0,0,1
2155,"['harlequin', 'pinstripe']",2563213.jpeg,0,1,0,0,0,0
2156,"['tiger', 'phantom']",2601462.jpeg,0,1,0,0,0,0
2157,['phantom'],2663300.jpeg,0,0,0,0,0,1
2158,['phantom'],2663319.jpeg,0,0,0,0,1,0
2159,"['harlequin', 'partial pinstripe', 'tri-color', 'harlequin', 'partial pinstripe', 'tri-color']",2270258.jpeg,1,1,0,0,0,0
2160,"['dalmatian', 'pinstripe', 'quad-stripe', 'dalmatian', 'pinstripe', 'quad-stripe']",2563093.jpeg,1,1,0,0,0,0
2161,"['harlequin', 'partial pinstripe', 'harlequin', 'partial pinstripe']",2563060.jpeg,1,1,0,0,0,0
2162,"['harlequin', 'partial pinstripe']",2601311.jpeg,0,0,0,0,1,0
2163,"['harlequin', 'pinstripe']",2562979.jpeg,0,0,0,0,0,1
2164,"['harlequin', 'pinstripe', 'quad-stripe', 'harlequin', 'pinstripe', 'quad-stripe']",2468547.jpeg,1,0,0,0,1,0
2165,['tri-color'],2468530.jpeg,0,1,0,0,0,0
2166,"['pinstripe', 'quad-stripe']",2468523.jpeg,0,0,0,0,0,1
2167,['tri-color'],2468509.jpeg,0,1,0,0,0,0
2168,"['white wall', 'tri-color']",2468507.jpeg,0,1,0,0,0,0
2169,['tri-color'],2315803.jpeg,0,1,0,0,0,0
2170,"['pinstripe', 'quad-stripe', 'phantom']",2315795.jpeg,0,0,0,0,0,1
2171,"['portholes', 'phantom']",2307011.jpeg,0,0,0,0,1,0
2172,['harlequin'],2306991.jpeg,0,0,0,0,0,1
2173,['harlequin'],2306725.jpeg,0,0,0,0,1,0
2174,"['white wall', 'tri-color']",2306609.jpeg,0,0,0,0,1,0
2175,"['super dalmatian', 'ink spot', 'oil spot']",2663223.jpeg,0,0,0,0,1,0
2176,"['flame', 'pos harlequin', 'fringing', 'kneecaps']",2270093.jpeg,0,0,1,0,0,0
2177,"['harlequin', 'pinstripe']",2347827.jpeg,0,0,0,0,1,0
2178,['super dalmatian'],2486847.jpeg,0,0,0,0,1,0
2179,['pinstripe'],1960920.jpeg,0,1,0,0,0,0
2180,['pinstripe'],2662664.jpeg,0,1,0,0,0,0
2181,[],2662589.jpeg,0,0,0,0,1,0
2182,"['brindle', 'harlequin', 'drippy', 'brindle', 'harlequin', 'drippy']",2562406.jpeg,1,0,0,0,0,1
2183,"['dalmatian', 'pinstripe']",1824407.jpeg,0,0,0,0,1,0
